	Day2_BFP_Rep1	Day2_BFP_Rep2	Day2_BFP_Rep3	Day2_Hic2_Rep1	Day2_Hic2_Rep2	Day2_Hic2_Rep3	Day4_BFP_Rep1	Day4_BFP_Rep1-2	Day4_BFP_Rep2	Day4_BFP_Rep3	Day4_Hic2_Rep1	Day4_Hic2_Rep1-2	Day4_Hic2_Rep2	Day4_Hic2_Rep3	Day6_BFP_Rep1	Day6_BFP_Rep2	Day6_BFP_Rep3	Day6_Hic2_Rep1	Day6_Hic2_Rep2	Day6_Hic2_Rep3	Day10_BFP_Rep1	Day10_BFP_Rep2	Day10_BFP_Rep3	Day10_Hic2_Rep1	Day10_Hic2_Rep2	Day10_Hic2_Rep3	ESC_BFP_Rep1	ESC_BFP_Rep2	ESC_BFP_Rep3	ESC_Hic2-gRNA_Rep1	ESC_Hic2-gRNA_Rep2	ESC_Hic2-gRNA_Rep3	ESC_Zeo-gRNA_Rep1	ESC_Zeo-gRNA_Rep2	ESC_Zeo-gRNA_Rep3	iPSC_BFP_Rep1	iPSC_BFP_Rep2	iPSC_BFP_Rep3	iPSC_Hic2_Rep1	iPSC_Hic2_Rep2	iPSC_Hic2_Rep3	MEF_BFP_Rep1	MEF_BFP_Rep2	MEF_BFP_Rep3	MEF_Hic2_Rep1	MEF_Hic2_Rep2	MEF_Hic2_Rep3
Snx11	474.2177226	436.2368831	513.5431115	467.1426994	474.789194	519.7098088	522.6990843	477.5664794	507.939012	467.4369424	369.1936134	305.4181905	366.685704	421.4046989	486.7166821	425.9524979	473.2844	240.2892425	298.0353399	389.588191	398.0070067	426.4811033	358.6746001	240.6551358	324.7294108	295.1503583	863.0195158	962.6208118	821.0432234	884.4186624	764.9021565	738.6457656	801.1133182	871.3060535	1015.550656	1028.498126	879.2150865	806.580861	1159.608675	841.0859538	834.8726822	570.502561	517.6445007	542.0430786	620.0115841	449.7510384	514.738845
Scrn2	118.0268096	97.96422361	120.9097472	200.0308984	181.449116	167.7685033	96.49310699	115.9518456	98.67340467	111.3966908	150.3056495	171.7838913	167.1958787	192.4935964	71.04266631	137.3082447	73.6390428	231.0611614	255.8992849	220.4316145	193.2803964	287.7562018	235.2257782	352.8904976	255.7443504	230.1458859	358.9219895	371.9244834	313.6224273	331.4282902	259.5917069	252.6490378	379.3485969	482.4080751	452.8444421	353.4958363	350.3598244	429.221443	317.9295097	353.4854841	317.1554729	250.0509515	229.3594238	257.9375171	245.6944212	295.3327297	295.3687642
Lrrc46	17.40784316	10.13504346	7.446758382	13.38815889	9.452127054	7.282475864	19.11929947	11.14467207	11.90251539	11.13951709	12.06920325	9.424314094	6.777114566	6.516620831	7.364964597	19.29576457	18.10413701	0	21.74477944	12.86169891	23.2712044	27.58269283	9.073702132	19.15292256	43.21031991	27.41002909	18.97151889	22.77565518	16.5552216	14.79190409	1.198059395	11.14188263	32.99956912	24.11077018	30.32501822	17.48578953	23.37942824	48.08449725	26.50752549	23.43656212	21.47908138	20.23577557	25.23848771	19.44432165	17.41317383	21.98113196	17.81946925
Cacnb1	329.9654584	343.5589802	342.7320172	339.2316973	365.7620401	346.4164667	541.502973	629.3385031	462.2140699	561.6183076	393.0399638	371.3084532	340.2032455	353.7891352	153.8913732	189.5113886	174.7626475	168.6690607	179.7238798	122.39043	315.810081	225.5528856	284.5008485	116.9863371	172.7110738	131.9359161	361.1410277	400.455949	255.9827947	278.3797957	257.8684045	251.6020723	404.914923	318.1690904	280.4388002	301.475489	289.1590217	332.2801267	306.3595785	205.1685061	232.8494121	72.90747297	124.8247315	119.8495883	60.18259029	116.4929556	110.8876012
Fbxl20	1399.913404	1445.487363	1522.486195	1257.242788	1220.458689	1454.662546	1829.898288	1665.569688	1379.441449	1720.428991	1589.706018	1637.967163	1316.370243	1462.309431	2055.643269	2121.599347	1294.521435	1173.200937	1611.099011	1240.461359	1519.83025	1715.679742	2435.818071	2143.603041	2159.119014	1837.783617	1829.471105	2330.663579	1969.824449	3152.774581	3475.149682	2502.49637	1694.170885	1442.076201	1419.070273	1928.42273	2188.150467	1577.893907	1573.355866	1762.80885	1738.285532	1860.530259	2309.818221	2111.099811	1680.830181	2124.210306	1652.904763
Asgr1	0	2.162284038	1.702227543	2.434369938	2.908537031	2.497012195	0	2.921301708	3.174211726	2.970732203	5.423391123	5.646519252	3.38877894	5.466150052	0	0	2.758906098	0	0	0.686002146	1.642780705	0	20.61321487	0	23.34607664	12.28049629	1.084157708	2.277714502	0	1.82066113	1.665400179	4.67291284	2.56297052	2.808909093	1.102800069	0	3.507143636	2.079465627	13.85219379	2.343809519	0	28.35238126	15.99375122	20.77404171	13.17642489	14.76875526	17.7261469
Dlg4	725.8994001	704.1838444	1040.732313	585.7282842	919.8976197	1006.927949	477.3615542	427.4008671	243.0163842	341.0777997	484.0770958	506.6271176	533.8871995	690.6744496	162.0962755	92.76819586	212.3170013	516.3267989	205.4881379	430.1679044	178.3574237	54.67992214	184.1625563	206.7992998	185.2633074	260.5157721	222.7129824	442.4964901	333.1460856	327.5825334	209.1744467	470.1509822	399.437162	112.7238214	70.53562288	322.7851512	368.3159311	211.8623446	277.5880889	262.2069417	205.3447517	3390.609175	3348.783472	2989.166851	2692.922947	2816.451983	2806.701336
A230052G05Rik	0	0	2.127645252	0	0	2.08070739	0.764771979	0	0.991876282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.832735763	0	0	1.355108492	1.423478449	0	0	2.396118791	0	0	1.339487232	0	1.457149127	0	0	0	2.929570265	3.068440198	0	0	0	0	0	0
Dvl2	463.0433559	443.7394324	467.8545106	613.5305868	538.3776655	506.6108872	768.575091	761.0038907	830.558353	778.5568089	846.7481382	898.6218332	892.1170494	880.2937609	782.9402657	1074.414153	766.2102358	1095.689761	979.3851897	1266.208164	1291.972959	1366.784095	1239.893003	1238.705364	1016.672651	976.782587	3196.531594	3345.21243	4654.284818	3557.866824	3215.050748	3350.432593	4259.427338	4114.56187	4429.891606	4211.10517	4324.815553	3288.032729	3111.889251	4189.142461	3761.101513	1053.54215	1124.451729	1325.559219	1045.223457	1245.76628	1412.500294
Nr1d1	1614.20313	1674.488056	1556.916725	1032.485102	994.4555434	1113.784282	1511.96377	1497.58666	1475.356743	1502.093966	1037.285303	937.9524759	1019.232875	965.8107626	802.8486024	1057.174044	939.5575101	656.3101525	634.244086	747.7562622	641.4017923	458.9174543	657.9209023	457.8794201	742.0941035	544.5148554	339.1700474	332.3768367	496.3937106	378.9720129	345.9040748	392.6356243	384.1889739	340.539891	370.8094087	449.961058	541.3915297	352.1646485	293.8516034	521.0637175	470.173086	401.3013939	411.6275829	373.434536	218.7614008	111.3946216	183.9897713
Gucy2e	268.4401558	270.0982256	346.2339911	128.7614865	169.6901794	168.6093965	662.243405	643.1622917	742.8091986	760.2126154	194.0446678	191.4420985	227.5850772	231.686173	302.9816504	368.7607703	310.881215	71.14507132	66.76402879	73.15036889	116.4099238	39.60715534	62.59179626	7.033885329	29.49845101	2.778297894	2.289244238	2.332590723	9.906856644	10.57210535	12.14360584	10.35235918	0	1.131427279	1.16430418	6.154064902	6.023039304	0	13.86057708	8.274146915	5.183650669	0.85462959	0	4.106018222	2.757828623	0.663101621	1.55742148
Alox8	12.6155232	10.63261786	30.34262064	5.386746686	7.866195758	9.208934624	37.60865811	58.91577963	62.43431426	47.47602262	21.19709961	7.944907199	19.16322253	25.63706534	45.27271578	116.526677	80.55045626	17.04506717	13.68739647	10.11985272	55.20007434	24.4154672	18.59213	15.56132898	4.856968593	11.86173014	10.662276	15.40030947	5.8151756	11.19094075	15.31819409	17.53333087	9.616573573	2.634841168	24.40263709	18.6308736	15.80856521	8.947202403	11.17321791	4.321962999	19.6162906	4.975603095	4.316993058	4.780999208	11.77433816	6.176861672	6.095969453
Aloxe3	58.75477545	69.89177513	54.57198203	12.83379735	14.83296845	18.25800861	157.5861153	148.8788397	126.9727212	166.2416981	47.89174725	77.77580238	118.4475883	65.58151156	157.2121554	324.7098	214.3129746	41.19648591	47.23835013	19.65597837	249.1685074	100.9451189	265.4836909	25.31121231	47.50554174	173.813349	13.66439642	14.91090443	8.412159913	34.77641749	18.1047748	79.05727545	20.65178324	16.24964026	5.410623029	6.696147898	3.36619572	29.01122222	122.3687979	43.82239181	31.04758413	11.48135893	12.7705616	19.44322158	1.407653682	0	6.012513252
Per1	602.0735485	747.5284553	660.1672604	364.7117481	364.9557303	626.3972588	825.3403089	601.4065262	784.9940764	818.591481	527.8497597	567.7121036	650.0268388	527.1869575	573.2206106	528.2089075	849.1638987	807.6747228	620.01939	558.0574766	603.5252536	538.7517939	975.5910909	590.6867041	488.5700997	613.5479366	817.8891277	912.243522	909.6068582	1180.439791	1004.949833	1142.728871	609.2145123	1134.852089	965.5730464	1115.161307	1065.100361	867.9861375	876.3791765	1199.641608	1299.76806	1015.468446	617.2602477	908.9720292	810.5075744	582.1751565	810.8215138
Vamp2	345.5290055	336.59494	320.2262902	196.139774	142.0428973	247.9001665	599.4235906	596.4311799	640.3181364	610.9893448	253.0808664	299.964614	359.5915974	329.1830695	290.4079324	323.3803566	495.1225494	152.3320632	176.0926457	218.5157212	379.5912076	338.3313565	444.2055781	313.2786662	412.2078364	401.8117786	1059.130228	1220.810418	922.8381899	749.1449415	800.0035347	746.4242801	911.4439115	861.6668537	994.3672585	1383.27706	1212.724088	889.9114299	675.1136936	1066.514708	938.9136897	649.2467232	829.5865556	1046.239129	591.4712883	700.4746898	755.9145042
Tmem107	129.0405021	115.0835579	98.34249587	41.77222585	104.8655443	130.1165587	96.30200909	95.65505171	104.2669795	90.13388716	110.4471867	113.3628334	97.53562278	81.02586347	223.8375538	235.0414449	206.199431	295.1085087	270.0907015	212.511285	289.4246259	388.3019301	294.5041783	265.2230053	240.1295659	258.0158035	272.6234897	303.1425685	327.8165877	343.1139082	256.7640856	335.6994258	311.1575065	294.9439329	345.5247523	262.1572686	281.3792963	311.4943488	403.9839914	345.6031717	200.0034755	126.9051599	116.1287956	69.39220187	131.1033282	150.543955	168.1399053
Aurkb	770.2050499	887.4043718	1014.504717	1190.230584	1297.872128	1159.631555	729.5475475	799.7474298	963.5631104	879.6182235	1329.153244	1545.483003	1514.553274	1324.908313	753.8365021	977.3714718	731.8214418	1400.15523	1337.721033	1153.256924	1023.097072	1396.13413	1198.192776	1984.06933	1910.598336	2204.985344	2080.189624	2587.138964	2129.344211	2168.580852	1723.103317	1694.680979	2664.557339	2031.755691	2367.667132	2201.690024	2217.057927	2203.169752	2678.386119	2301.185909	2113.716515	806.200284	971.1595926	1000.420972	1740.517309	1114.557219	1561.598395
Ctc1	989.6234213	1125.879804	1080.973831	1257.876858	1492.376739	1480.5824	1216.875654	1054.477778	1788.747136	1529.572799	1894.636998	2085.81648	2334.536983	2144.088013	1425.213409	1703.126037	1330.40187	1823.849621	2243.556139	2203.099609	2003.310037	2524.088928	1042.892727	3048.548332	4324.715013	3857.564857	3585.942038	4852.104196	4345.425152	3724.893766	5160.21531	4217.90546	4607.800971	4147.845248	3806.463761	4711.076149	3941.861143	3869.590492	3271.48411	3864.772068	3487.591517	1750.44982	2283.538826	1673.611131	2185.372725	2247.177447	2890.293921
Pfas	2676.725284	2120.44238	3805.560565	3357.514694	3574.631785	4070.002161	2512.275841	2310.940826	3337.044986	2949.484883	3915.007034	3867.287147	4050.720996	3253.698456	1299.833892	1821.361342	1679.773643	3413.752433	3450.239727	2617.071769	2599.577597	3583.382261	2342.781946	3982.012868	2811.942078	3411.281686	7775.44339	7891.187243	8421.036205	6439.505442	8185.123826	7005.962366	8503.669272	8244.038232	7987.43106	7959.247133	7169.717007	6339.70601	6771.806149	7848.982631	7319.003006	1362.078709	1257.650135	1417.217946	2496.589599	1544.975362	1643.793329
Myh10	8336.13944	8126.828492	5396.363738	12382.71294	13065.16069	12502.74647	5612.683011	5530.055762	4425.479206	4937.92006	8700.992453	8741.748829	9538.947164	7145.290314	305.7648343	233.3876732	267.2380098	669.8141691	2934.595705	1290.125337	418.4018219	419.2465995	150.4687213	1203.949205	464.1512736	901.686036	4125.395639	4424.884664	2664.921764	5653.749088	5298.786536	5580.425269	4155.814221	3795.920681	3571.173352	5373.520827	4603.007871	3171.692206	2996.008056	2473.372002	3532.337978	22010.9649	31137.12697	23159.40437	33642.85153	37943.44325	31718.04317
Pik3r5	2.268087116	6.939398223	2.633525877	8.034618721	5.999752162	1.488964367	13.97205837	15.41028747	3.273893965	3.6768293	3.55686746	2.221922056	1.39807976	3.764155922	3.952803469	0	10.3590952	0	3.73456088	0	11.2958015	1.517373575	0	1.374308792	10.6968486	46.11060533	36.90074373	53.99003338	58.54709157	35.67889857	34.60138686	47.90109225	29.24755831	36.93164261	14.78661804	55.31067324	61.49378031	51.7357076	68.74497225	65.27017778	78.04305919	246.3768704	177.4756095	234.7704205	269.3262027	227.3131722	236.1627371
Ntn1	925.9655087	899.7222928	881.8674258	359.5856282	254.3269745	423.5270901	1153.05509	1236.108543	1008.581637	1117.383933	357.7033079	344.6706597	321.5236631	356.763156	377.5256271	555.2087815	636.3295611	260.0210062	210.5639636	239.5527497	1348.577966	1323.717924	1174.393034	397.8863847	271.669427	211.4331849	2127.313596	2201.46301	4755.772348	1809.563425	2036.118302	1845.461122	3773.494409	3696.4521	4044.80835	4134.746164	4251.5679	2234.334421	731.1755726	3273.834578	3195.457903	1407.873242	1023.061939	1183.522376	433.3771043	523.5989409	489.6252876
Stx8	745.4069169	651.3438791	638.3079637	772.8087974	649.6281103	691.4617856	713.6246422	690.0792782	688.2865067	818.9884266	630.5026718	660.0519653	569.7172423	626.2397232	1222.085912	1027.169369	1166.26594	1095.198061	803.8970976	1124.466889	615.7010491	586.1588183	835.8532542	697.2552541	748.7880404	808.3263605	454.7891423	626.8994534	389.1789239	322.2462688	311.934279	290.787961	550.8758391	612.9657198	510.4278483	402.9603255	385.5719302	589.0359349	600.3221024	371.8754326	371.6996155	643.4637806	581.6813697	596.563161	474.635874	574.0090139	519.6826365
Cfap52	0.768828815	2.894894146	2.290490682	0.510665437	0.610132959	2.239960296	6.586447962	0	10.67792378	14.29348577	0	0	1.066312221	0	33.14303307	26.0407293	25.66468272	0	7.544621671	1.439048273	46.90816931	31.02034107	53.33448181	13.25303083	6.645363664	9.442538964	6.822815145	11.73582585	14.64268295	4.875041466	11.14147492	6.077293674	25.06143209	11.24027316	10.41020271	27.5759984	17.39383336	16.78245083	7.944186729	20.83638621	9.65577681	0	1.898091983	0.407916331	0	0	0
Usp43	103.5748955	58.53074959	74.3179018	53.72529912	30.80922241	66.26153307	342.6238306	317.0529289	323.7785954	368.0190554	189.1142589	150.8667212	178.1095577	140.6054777	228.1262197	304.373955	213.5997693	213.6060622	149.2661321	146.4983208	147.1230771	201.071839	196.2751888	177.8140687	101.8851118	225.0025192	398.0474367	393.4715556	124.738662	66.40623754	179.6617527	149.0530173	253.0806273	335.7873025	320.91652	80.74274353	84.13137587	305.0858766	274.1186816	129.1771569	105.7795666	10.91314043	5.917869472	14.88617931	54.35279842	17.47723978	20.05426717
Rcvrn	0	0	0	0	1.454173393	0	0	0	0.991876282	0	0.862085947	1.346330585	0	0.651662083	3.682482298	0	0	5.66238999	0	0	0	0	0	0	0	0	1.355108492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.972216082	0	3.140161709	0
Myh3	42.15671549	16.89631259	30.85920913	5.478457003	16.00023827	9.365718368	27.53924557	33.44306859	39.68579345	43.08446151	42.25364862	28.28059728	18.64211111	19.55515569	10.12956819	6.176316468	1.724670359	7.079903877	5.220160059	1.715357502	19.85434264	19.31311266	6.050772579	11.66145721	14.20152061	23.03065838	173.5008503	155.5685778	75.70150394	113.814685	349.928062	163.8300202	136.9241642	124.606041	108.9238671	83.07998837	84.77337386	204.089461	253.3258813	137.7270825	98.21667163	62.74788888	24.14769846	70.01851056	57.69675568	34.5511311	61.22257483
Adprm	73.53643804	88.77973197	66.68585482	90.44867712	95.08983453	77.30553361	104.1157321	158.2961098	89.00018266	120.5111886	67.89219453	105.6975336	97.28101769	107.7890238	308.889062	404.4441914	403.9869431	113.5080398	214.688895	206.7019614	335.2549334	340.5558385	234.7824384	529.9406994	413.120954	529.5895252	670.4942823	707.2377642	508.037493	722.5343253	764.3684357	847.5211717	697.4539893	590.512634	624.8916453	605.1310865	642.6299856	579.898979	769.1471634	530.0906951	615.6304358	350.3258137	301.072777	323.0756233	300.1337433	295.2985273	224.3299418
Krt19	603.8185444	588.3988449	491.8112983	498.2853322	425.0735521	463.2965813	1054.060823	1097.960561	1075.63037	1105.00249	364.6320792	337.7996784	378.3645589	361.8166963	2112.343679	2104.32762	1683.678115	1204.519397	1278.648628	890.6981104	1256.633498	1832.745979	1872.525564	1663.095164	1713.344212	1915.428887	21.542588	18.68432049	27.79492027	33.00883489	23.74872524	13.09417055	88.86952058	28.25858898	45.4220462	15.0678976	17.36853268	48.10909471	33.76297693	27.23758254	54.34915504	1869.978301	970.0388881	1696.072502	2930.548702	1459.616592	1525.497692
Krt12	19.24024771	8.78370433	8.510581008	24.34210708	28.35638116	27.04919607	14.5306676	18.11009211	3.967505129	5.941075779	24.13840651	17.5022976	25.41417962	20.20152458	3.682482298	11.57745874	2.586305287	7.077987487	22.61457061	18.00637848	0	6.435961661	1.512283689	9.160093398	1.851870853	15.34961629	4.065325477	2.846956897	7.095094972	3.413516328	3.594178186	5.570941315	3.666618791	4.018461696	4.135229757	2.914298255	16.07335692	7.79748604	21.45847302	23.43656212	7.671100494	0	2.194651105	2.916648247	1.088323364	5.49528299	4.648557197
Krt24	0	0	1.063822626	0.608552677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.114188263	0	0	0	0	0	0	0	0	0	0	0	0	1.088323364	0	0
Top2a	7056.722723	7331.251895	6922.780711	9950.898328	9591.982898	9145.516747	6385.887135	6617.632683	8099.955248	7513.776114	10677.38384	11070.18522	11158.45364	10468.25447	2942.329545	3127.88421	3612.194036	4753.217292	6875.437222	6189.104356	5377.787097	8507.807961	6249.02804	12775.63702	14402.94356	15090.62603	29172.87277	28708.20736	31316.16451	30973.96851	22272.24255	27107.05297	27128.77148	25752.67311	26403.7515	31078.03855	32313.20329	28373.33376	26104.53034	31677.85038	34126.79288	11266.07989	12837.61135	10929.66902	15976.41161	14500.94189	14495.01267
Krt36	1.832404544	5.405356511	7.446758382	7.302632124	12.36047384	7.282475864	9.942035726	4.179252026	4.959381412	6.683710252	4.310429734	2.69266117	1.694278641	0	7.364964597	0	6.034712337	0	4.348955887	0	0	0	6.049134754	0	0	0	0	0	0	0	0	0	0	0	0	0	1.461214265	0	1.262263119	0	0	2.023577557	0	0.972216082	0	6.280323417	2.324278598
Acly	8341.882048	9432.719254	9045.981393	10235.2849	9637.049539	9579.090893	8537.025717	8715.24673	8682.62312	8188.080928	10386.50097	9798.556512	9863.54501	9450.240632	7070.230466	6274.146728	6681.253804	9511.88872	7733.517864	7632.71848	8090.957464	9107.994427	7164.588067	7829.551688	7048.861492	9745.392898	18960.3297	16916.28288	16775.71026	18996.89712	18541.27969	19732.61843	20697.14814	20327.19369	19543.17476	15852.6115	15277.61655	19808.09418	13461.37213	18796.86805	17748.08379	11183.50572	14965.11734	13154.91007	14084.11795	17734.15147	15882.38108
Kat2a	3193.807843	3102.232595	3264.562787	3888.407174	3692.181405	3641.723012	2775.653126	2736.798864	3224.859469	2825.336637	3935.762226	4063.017735	3650.312574	3799.161161	1907.408704	2047.313522	2123.293392	2970.982137	2613.383532	3310.915325	2372.34526	2372.037061	2065.231394	2107.337391	1928.802111	2209.136755	4521.672697	4388.712817	3972.851856	2887.664286	3485.257408	3162.591424	4879.942081	4951.518991	4998.935377	3726.621683	3804.241705	4710.703933	3011.612703	3917.8182	3921.839277	2105.468327	1886.291517	1945.980463	2106.750082	2189.138852	2097.269321
Stat5b	620.3119746	608.4060014	519.4732642	564.2433226	604.1785696	819.0168727	634.915419	538.9798329	654.4819864	584.7718144	664.1019059	520.8910799	631.6534942	448.1623231	482.6231898	374.1893907	369.5437603	870.6317563	243.8654368	236.0200824	257.2277914	175.5103702	186.8704476	281.4215327	239.879779	177.5261948	367.0554188	356.2824642	180.384555	475.4594865	750.3059887	580.7055154	530.7066823	270.5367571	245.5070859	181.2993354	191.5697981	311.7841481	458.5074968	263.3198143	156.8946987	1186.245305	1211.982149	1085.638503	946.4547625	1550.917139	1307.778815
Tmem101	302.308197	350.221232	330.1423197	366.1403924	372.4259148	316.1893298	309.4017921	262.408388	332.3826947	413.267545	363.9706218	321.0622195	335.2053753	358.5577776	550.1370729	494.1689364	514.3679194	495.862323	589.9792583	626.1612394	637.5340437	554.5403261	652.227714	756.4744721	808.2036805	600.2412914	737.8091114	688.6814117	638.7334831	633.0302458	582.1404398	734.2661364	557.0202972	679.5269323	613.9495097	770.0081818	558.008943	788.1279895	613.2283213	577.6532509	642.3887648	597.5352666	434.7781756	469.561915	463.5269684	633.4115003	554.0435747
Lsm12	2983.72219	2409.346662	2429.279749	2669.513081	3333.473486	2598.895769	2243.187716	2550.822507	2391.470825	2115.646198	3151.558906	2701.067973	3060.225496	3018.853664	2286.177744	1870.142904	2183.003758	3736.114146	3170.740514	3231.780944	1784.881432	1336.741617	1418.263455	2146.858796	1549.092892	2181.060244	1972.114157	1751.652757	1515.881261	2345.086419	1893.350619	1886.419904	1627.842711	1505.522278	1849.450368	1660.672672	1884.379475	1766.299884	2071.070164	1561.026696	1581.01274	1993.408949	2092.901536	2020.617841	2264.153727	2113.495231	1991.985225
Ubtf	11909.55836	11843.51009	11734.27396	10728.88381	10003.16344	9704.838117	8237.59742	8764.613124	9567.707723	8168.695961	9337.219572	10046.11635	8584.627953	9413.587234	3198.969281	5093.175676	3916.654211	5276.287462	3589.285637	4425.852172	4481.814224	4104.255473	3454.485487	3321.100351	2553.554771	3243.437174	13284.01726	12297.0671	12546.14361	12737.30818	11860.71384	11744.7513	11633.19397	12530.48966	11764.01136	12912.93173	12526.2292	11712.49003	12653.31421	12417.09783	11543.36041	4894.091908	4449.726783	4313.899193	5145.310156	5713.252678	4763.050575
